country_code,year,tourist_arrivals,co2_pc,life_exp,broadband_p100,mobile_p100,hosp_beds_p1000,tour_receipts_pctexp,pm25,renew_energy_pct,rnd_pct_gdp,population,gdp_pc,urban_pct,region,income_group,country_name
MHL,2009,5400.00009536743,1.96246177370031,64.395,,,,10.0212719670095,5.22666374140001,14.0,,52019,2906.63026970914,72.9115832892586,East Asia & Pacific,Upper middle income,Marshall Islands
MKD,2009,259000.0,4.20383424041355,74.4463414634146,11.2968607671847,94.3034525397712,4.46,7.74454376112788,27.3743505062511,18.4,0.19679,1958782,4799.78722768888,58.0280165522288,Europe & Central Asia,Upper middle income,North Macedonia
MLI,2009,160000.0,0.0552312081999661,55.588,0.0534092136335505,28.8978765173021,0.2,9.17353466042814,37.9035560792137,78.7,,15435539,787.48256428259,22.6557955217884,Sub-Saharan Africa,Low income,Mali
MLT,2009,1608000.0,5.81418600309835,80.2414634146342,27.0098266376739,100.306087287159,4.74,,13.5829215867379,0.3,0.50513,412477,21261.5428699817,94.1423744490362,Middle East & North Africa,High income,Malta
MMR,2009,763000.0,0.205437515022382,63.095,0.0477595166128622,1.03164871502753,0.78,1.199493248419,38.130989781613,85.8,,48660459,758.442935789255,29.0033937270962,East Asia & Pacific,Lower middle income,Myanmar
MNE,2009,1044000.0,2.95355607526517,75.1439024390244,9.38099861172162,204.631442133458,3.85,55.1053143560368,23.7457189811682,49.2,,618294,6726.67589734408,64.1131468872325,Europe & Central Asia,Upper middle income,Montenegro
MNG,2009,465000.0,4.91033430037001,67.9690243902439,1.50364345674788,84.3807849396284,6.65,11.0073453631404,44.2935247478736,4.4,0.30478,2691115,1703.32756790019,67.3659050254095,East Asia & Pacific,Lower middle income,Mongolia
MNP,2009,354000.0,,77.903,,,,,3.34533135024417,0.0,,55325,14369.6339810212,90.8729232264729,East Asia & Pacific,High income,Northern Mariana Islands
MOZ,2009,1711000.0,0.107559225632069,54.4,0.0613976266700072,26.6650991246997,0.84,7.86558535327128,16.3718937109159,86.1,,22391745,547.697144193651,30.7715592059159,Sub-Saharan Africa,Low income,Mozambique
MRT,2009,,0.605538677940888,65.485,0.206275148822572,66.4418800358538,,,44.5650236652424,33.4,,3284448,1435.43010811893,44.7591814741371,Sub-Saharan Africa,Lower middle income,Mauritania
MUS,2009,890000.0,2.97492201960993,72.8824390243903,5.69793552947211,84.9704293760927,3.48,33.273506658766,16.7650636809548,12.8,,1247429,7426.86137313939,40.4548202346069,Sub-Saharan Africa,Upper middle income,Mauritius
MWI,2009,755000.0,0.0642957247501496,56.714,0.0071826564825767,17.2664810012484,,3.41385173865153,19.8691636769341,80.0,,14395788,625.869729869625,15.4015312766848,Sub-Saharan Africa,Low income,Malawi
MYS,2009,23646000.0,7.20424991024395,75.269,5.52395471352698,107.179512670287,1.92,9.24660371485372,19.7507467604015,2.3,1.01001,28124778,7191.43287234626,70.2462628363839,East Asia & Pacific,Upper middle income,Malaysia
NAM,2009,1100000.0,1.43622908321791,55.347,0.0229614603681343,78.5395548461197,2.7,13.9402154066992,17.4237945639503,33.4,,2077394,4302.91374148376,40.8524900328246,Sub-Saharan Africa,Upper middle income,Namibia
NCL,2009,99000.0,12.1385183673469,75.676,12.8750242954325,81.4752186588921,,16.2221918638991,,7.0,,257250,33836.494080472,66.6631859586932,East Asia & Pacific,High income,New Caledonia
NER,2009,66000.0,0.0612174861465344,56.487,0.0062720796805002,16.3011350896202,,6.26594157571429,68.2680466060732,83.2,,15943675,461.131533961487,16.2511180003032,Sub-Saharan Africa,Low income,Niger
NGA,2009,6053000.0,0.496985479758217,51.08,0.0505759155118218,45.9848876760246,,1.35461160957935,59.9637374393469,88.1,,162049464,1820.48633854782,50.86453484762,Sub-Saharan Africa,Lower middle income,Nigeria
NIC,2009,1010000.0,0.793378229306173,71.499,1.3909059521787,59.1267264564002,0.9,,19.9791596149986,54.6,,5656601,1467.08288052845,56.651098305894,Latin America & Caribbean,Lower middle income,Nicaragua
NLD,2009,9921000.0,10.4275230563251,80.5487804878049,36.7354644977419,120.767315086474,4.17,,16.1093258545716,4.4,1.65161,16530388,53172.0261581418,86.2223179632671,Europe & Central Asia,High income,Netherlands
NOR,2009,4346000.0,11.4618288550645,80.7951219512195,34.5487937244221,110.89194579904,4.52,3.25146302858325,7.67889479982363,56.7,1.71678,4828726,81939.726548458,79.0570820210427,Europe & Central Asia,High income,Norway
NPL,2009,510000.0,0.162087330503906,66.6,0.062849070779175,20.6008640551193,0.26,28.4723503879719,58.9424960829957,88.9,0.25924,27173035,473.078751198621,59.8638612146309,South Asia,Lower middle income,Nepal
NRU,2009,,4.02243717590746,59.852,,,,1.28061336130218,5.41284605628807,0.0,,10016,4410.56764668962,100.0,East Asia & Pacific,High income,Nauru
NZL,2009,2473000.0,7.52729605354902,80.7024390243902,23.7514590047543,109.193030975507,2.41,16.8813158899896,6.88091245470133,28.5,1.24916,4302600,28276.7255416225,85.8918345477824,East Asia & Pacific,High income,New Zealand
OMN,2009,1584000.0,14.2574505487797,76.631,1.43005355008334,138.049590673204,1.73,3.7304870297354,46.4381413133276,0.0,,2684659,20655.9180249218,74.5338635149003,Middle East & North Africa,High income,Oman
PAK,2009,855000.0,0.950832112238774,64.206,0.201479567487298,48.5357095625545,0.43,4.25760767265719,50.9234369923513,46.4,0.40218,194376534,963.788066395225,34.6280259603331,South Asia,Lower middle income,Pakistan
PAN,2009,1562000.0,2.40240013298374,76.228,6.57564384952114,170.202988962179,2.27,11.9501865906327,15.5308100056666,20.4,0.12889,3564381,7796.92617035048,64.9730405510737,Latin America & Caribbean,High income,Panama
PER,2009,2681000.0,1.78282804407371,72.631,2.86420186642741,85.4778092987493,,8.02615690865447,28.7916453582175,32.9,,28896811,4181.18755462253,76.822147540745,Latin America & Caribbean,Upper middle income,Peru
PHL,2009,3017000.0,0.84111159903388,68.631,1.82488815665749,80.083961042229,1.02,6.74578446784007,25.9744172434092,34.1,0.10901,94384250,1864.45043406471,44.3356772609527,East Asia & Pacific,Lower middle income,Philippines
PLW,2009,71000.0,12.077917608888,67.99,0.758992998022342,68.1169490619488,,82.1326503276194,7.64730311713273,0.0,,18709,9837.49883077663,80.2186712923386,East Asia & Pacific,Upper middle income,Palau
PNG,2009,126000.0,0.733141684995942,62.772,0.0601233683452153,19.139375770107,,,15.3878155036438,56.0,,7406438,1568.83193368607,13.008427139986,East Asia & Pacific,Lower middle income,Papua New Guinea
POL,2009,53840000.0,7.80091434165951,75.6951219512195,14.7254806997129,117.905502990554,6.68,6.01079609006468,24.3966415879959,8.8,0.65932,38151603,11556.3026866026,60.9800753477,Europe & Central Asia,High income,Poland
PRI,2009,4415000.0,,78.377,12.8591986913038,72.616040363961,,,6.88328633054352,0.5,0.45131,3740410,25768.7258883384,93.7692762093964,Latin America & Caribbean,High income,Puerto Rico
PRK,2009,,2.88916720465555,69.702,,0.278398889443231,,,28.1182701894802,10.4,,24878332,,60.1544414620403,East Asia & Pacific,Low income,"Korea, Dem. People's Rep."
PRT,2009,6439000.0,5.12632397785555,78.7268292682927,18.0765765463372,111.524037734675,3.37,18.4447079994495,9.55618194757649,24.9,1.58002,10568247,23151.2154130712,60.8066368745822,Europe & Central Asia,High income,Portugal
PRY,2009,3183000.0,0.744430375677421,72.282,1.36539900649523,99.0725654866065,0.82,2.64764345941658,14.8562116250567,65.4,,5671236,3941.84815479271,59.3666109432844,Latin America & Caribbean,Upper middle income,Paraguay
PSE,2009,396000.0,0.564577774728555,72.306,,45.903776503693,2.19,17.0299126444895,21.7455865920799,16.5,0.35646,3689099,2191.78178736868,83.5050344815957,Middle East & North Africa,Upper middle income,West Bank and Gaza
PYF,2009,190000.0,3.18952409999209,80.867,11.1436427800105,77.2822573762158,,47.9856885638551,,9.3,,269481,24434.2197555208,60.0681095268001,East Asia & Pacific,High income,French Polynesia
QAT,2009,1482000.0,43.5144765460969,78.837,9.12707669997793,122.869392515999,1.27,,105.250019101085,0.1,,1608903,60785.7351551657,98.3494885340955,Middle East & North Africa,High income,Qatar
ROU,2009,7575000.0,4.00521095214152,73.309756097561,13.6687076743772,121.98128515497,6.91,3.70911880837268,19.7731324598034,22.1,0.44393,20367487,8548.4543409242,53.7875150259042,Europe & Central Asia,High income,Romania
RUS,2009,21339000.0,11.0238562302845,68.6846341463415,8.96648212209969,159.902264510778,8.89,3.60663621062755,15.7250781735027,3.6,1.25192,142785348,8562.82421875,73.5288696289062,Europe & Central Asia,Upper middle income,Russian Federation
RWA,2009,664000.0,0.0577020411836857,61.813,0.0220070072537641,24.1465972832976,0.75,,36.2651227999821,90.5,,10060432,556.97399621739,16.9206894426355,Sub-Saharan Africa,Low income,Rwanda
SAU,2009,13319000.0,17.5896118641822,75.447,5.93665265842843,185.254752586687,2.31,3.33968734392307,71.5273718285632,0.0,0.07338,24217654,17718.3911648365,81.8644480116889,Middle East & North Africa,High income,Saudi Arabia
SDN,2009,420000.0,0.346451108240755,62.676,,44.3745692867503,0.73,2.69194908803475,40.6427025921928,63.1,,34569113,1178.22180175781,32.5774622972843,Sub-Saharan Africa,Low income,Sudan
SEN,2009,815000.0,0.365212358587026,63.751,0.475951597213965,55.9396481702895,,15.1895297472709,37.5470981358044,51.3,,12337389,1308.69404336205,43.23773199459,Sub-Saharan Africa,Lower middle income,Senegal
SGP,2009,9683000.0,11.2144225257455,81.2414634146342,24.8260665849798,138.567088142902,2.26,2.48970345092667,20.6259557341827,0.5,2.1279,4987573,38926.8054365453,100.0,East Asia & Pacific,High income,Singapore
SLB,2009,18299.9992370605,0.376591568345156,68.397,0.385995317876794,9.64988294691985,,17.5376640389342,9.76927452724973,45.8,,518141,1554.70671006386,19.5633740998673,East Asia & Pacific,Lower middle income,Solomon Islands
SLE,2009,,0.103438844041291,51.312,,19.1556771977754,,6.78776940894446,24.0948209558666,86.1,,6055646,652.845806767943,38.2496351532666,Sub-Saharan Africa,Low income,Sierra Leone
SLV,2009,1482000.0,1.04980108438988,70.359,2.47022334783167,125.097486408944,,13.0224655492001,29.7754879941207,32.2,0.0909,6048279,2910.18651752011,64.5299047495248,Latin America & Caribbean,Upper middle income,El Salvador
SMR,2009,2056000.0,,83.224,18.0990362246594,99.531405782652,,,15.9822839918978,,,33066,62429.0202738462,96.8391666956869,Europe & Central Asia,High income,San Marino
SOM,2009,,0.0510524009672027,52.101,,5.35899363283001,,,18.7706076655325,93.6,,11961201,246.513251675105,37.8418671506609,Sub-Saharan Africa,Low income,Somalia
SRB,2009,645000.0,6.3083479731128,73.9853658536585,8.06268345735953,135.323308847551,5.28,8.76805448142575,25.2660961208654,20.7,0.78609,7320807,6414.0448463847,59.1643483956067,Europe & Central Asia,Upper middle income,Serbia
SSD,2009,,,56.848,,,,,23.8739653412476,,,9243556,1323.22068747862,17.2937284639317,Sub-Saharan Africa,Low income,South Sudan
STP,2009,15199.9998092651,0.536698026496812,63.669,0.249082107133419,45.4470827031312,,42.3192350267815,12.8822190169144,45.4,,177853,1128.28046213305,65.0832313370367,Sub-Saharan Africa,Lower middle income,São Tomé and Principe
SUR,2009,151000.0,3.84577205211489,69.323,1.66842051040532,140.536602596179,,4.14569144210838,16.9643231096072,26.5,,543568,7129.5768626291,66.5058869102882,Latin America & Caribbean,Upper middle income,Suriname
SVK,2009,,6.31907323733116,74.909756097561,14.3926739711792,102.091819368094,6.55,4.21820917495083,21.2813689506135,10.0,0.47302,5386406,16586.7527805228,54.7260356993483,Europe & Central Asia,High income,Slovak Republic
SVN,2009,1824000.0,7.49160231390485,78.9707317073171,22.0587657348566,103.184650482804,4.61,9.72699503530772,18.361431194671,19.6,1.83331,2039669,24501.7897290425,50.2439782050416,Europe & Central Asia,High income,Slovenia
SWE,2009,4899000.0,4.63141135977089,81.3512195121951,31.6719577060978,112.273275734132,2.76,5.18684639263825,7.45920999409923,45.7,3.41266,9298515,46707.6425044751,84.9341031919813,Europe & Central Asia,High income,Sweden
SWZ,2009,1344000.0,0.885167383064772,46.913,0.136089754088348,60.1212682768811,,2.2585784436514,17.7367209066058,66.7,,1105153,3189.79679956637,22.2343865624794,Sub-Saharan Africa,Lower middle income,Eswatini
SXM,2009,1655000.0,,74.796,,,,,,,,33491,25528.412619483,100.0,Latin America & Caribbean,High income,Sint Maarten (Dutch part)
SYC,2009,178000.0,6.00679282457788,73.0829268292683,4.86392959371128,118.199683855257,3.51,41.0687532188864,10.4918789013215,0.8,,87298,9747.09180546291,42.6708881192085,Sub-Saharan Africa,High income,Seychelles
SYR,2009,7721000.0,2.99313259376651,73.496,0.157696905337583,45.6016523479648,1.51,24.1105882654595,32.7980109991003,0.9,,21976969,2462.20127278738,55.0293653833552,Middle East & North Africa,Low income,Syrian Arab Republic
TCA,2009,865000.0,5.94091585386014,76.672,,,,,,0.3,,28588,24596.8938015951,89.9678368353804,Latin America & Caribbean,High income,Turks and Caicos Islands
TCD,2009,70000.0,0.0427181727974423,49.828,0.0024971089867841,19.1808238172742,,,45.1775838664902,79.4,,11893754,1035.63719694254,21.7784396568755,Sub-Saharan Africa,Low income,Chad
TGO,2009,150000.0,0.439659633594462,56.94,0.0635849487130764,33.384906435038,0.63,6.07628963878188,33.0845261818471,63.4,,6130946,770.172869777254,37.1195037247939,Sub-Saharan Africa,Low income,Togo
THA,2009,14150000.0,4.00112921488869,74.669,3.8523728631431,96.8163056134753,1.73,10.8870780457204,25.5792468018629,22.8,0.23455,68121080,4135.43986952819,42.9991311200422,East Asia & Pacific,Upper middle income,Thailand
TJK,2009,207000.0,0.328286152789195,68.248,0.0587431894614718,65.4185519002754,5.16,3.25373583102332,30.3506636745506,60.6,0.08577,7490230,664.795655734657,26.529186594207,Europe & Central Asia,Lower middle income,Tajikistan
TKM,2009,,10.0521323096277,68.155,0.0085296185040993,39.1241677660397,3.77,,29.987507715283,0.1,,5451592,3707.97850699617,46.8925342953825,Europe & Central Asia,Upper middle income,Turkmenistan
TLS,2009,44000.0,0.20819562993752,63.265,0.0444850781369536,33.1410054194348,,24.1874778709631,13.9535455113766,36.9,,1058782,686.579295832381,29.4007657042596,East Asia & Pacific,Lower middle income,Timor-Leste
TON,2009,74699.9969482422,1.2741979074167,70.949,0.932809716146003,49.4389149557382,,42.098312762661,4.59656889141801,1.8,,107203,2914.23774004564,23.3612068183251,East Asia & Pacific,Upper middle income,Tonga
TTO,2009,534000.0,33.969786277124,71.404,9.43087155271432,133.884700838835,,5.49716431988617,14.6939387513685,0.5,0.05665,1310106,14634.0565003912,54.3920297229449,Latin America & Caribbean,High income,Trinidad and Tobago
TUN,2009,7797000.0,2.35595049304142,74.32,3.50106251421857,91.9849726040992,1.8,17.7842402293309,19.2742959049226,16.1,0.70644,10650681,4080.09032448781,66.3362197875977,Middle East & North Africa,Lower middle income,Tunisia
TUR,2009,31760000.0,3.89470279202096,74.679,8.90126340981216,86.6344934581247,2.6,18.0909390716465,24.7861065584816,13.1,0.80363,72039206,9076.92472236977,67.8401432171223,Europe & Central Asia,Upper middle income,Türkiye
TUV,2009,1600.00002384186,1.05363470931903,64.693,0.955931555300641,9.5593155530064,,27.2073083218978,5.34177816970773,0.2,,10461,2683.96749549583,53.9728070033742,East Asia & Pacific,Upper middle income,Tuvalu
TZA,2009,714000.0,0.132511807938661,60.494,0.0159210772924644,40.036423904653,0.63,23.1333482182908,22.1131685895842,91.0,,43633982,693.823547363281,27.498387547781,Sub-Saharan Africa,Lower middle income,Tanzania
UGA,2009,807000.0,0.103166875153237,59.157,0.0190772032476649,29.8359001233373,0.4,20.3652899070812,29.0929498688488,94.3,0.25547,31451151,798.947089938247,17.6123523369348,Sub-Saharan Africa,Low income,Uganda
UKR,2009,24033000.0,5.64781047177944,69.159,4.14770623244446,119.456421121144,9.25,8.35061443932412,19.6918727412339,3.0,0.82596,46623731,2607.08764648438,68.5251442249547,Europe & Central Asia,Lower middle income,Ukraine
URY,2009,2303000.0,2.39686388095475,76.67,9.59139794041916,124.212899282829,1.11,16.7594797191248,13.0401332622804,44.6,0.40239,3310091,9881.39573127081,93.9337324320314,Latin America & Caribbean,High income,Uruguay
USA,2009,160508000.0,17.1577377931966,78.390243902439,25.9694510145971,89.0461412720864,3.07,8.60823913791415,9.36878793839054,7.3,2.7918,306771529,47194.9500893872,80.6850378350499,North America,High income,United States
UZB,2009,1215000.0,3.85817199305661,69.517,0.317598905743188,58.7627376005608,5.0,,32.5307630113187,1.2,0.20315,27939328,1205.7993547038,51.6105041503906,Europe & Central Asia,Lower middle income,Uzbekistan
VCT,2009,271000.0,2.85296513596881,70.712,10.4128207912549,109.597495203967,,,12.2034487011819,4.1,,110508,6463.78777336717,45.9420760438477,Latin America & Caribbean,Upper middle income,St. Vincent and the Grenadines
VEN,2009,567000.0,6.28912833146356,72.785,4.92838214157542,98.8932952316626,,1.73596228032576,20.2547005229529,16.2,0.24014,28438298,11596.6021921731,88.7865574027187,Latin America & Caribbean,,"Venezuela, RB"
VGB,2009,309000.0,6.23946005217983,76.205,28.2533617459034,172.793739437137,,,,0.7,,27218,,45.7790735229619,Latin America & Caribbean,High income,British Virgin Islands
VIR,2009,2245000.0,,77.5146341463415,8.43020260586929,,,,6.08422805111976,0.8,,108404,38753.1825393897,94.4814990349105,Latin America & Caribbean,High income,Virgin Islands (U.S.)
VNM,2009,3747000.0,1.46901267757483,73.525,3.71753218927158,113.606245143275,1.9,4.85189780789666,29.2254640144522,37.0,,86460018,1226.16976051536,29.7581347355675,East Asia & Pacific,Lower middle income,Vietnam
VUT,2009,225500.0,0.524345169746734,69.422,0.214840309198173,56.5812031916676,,70.5131671972732,7.57215365858915,38.7,,232731,2546.38324565986,24.2861753285463,East Asia & Pacific,Lower middle income,Vanuatu
WSM,2009,129000.0,1.01185439278024,69.486,0.104431552949408,,,66.3575383763358,4.69587493194273,43.2,,191513,3279.18269477295,20.1045321482817,East Asia & Pacific,Lower middle income,Samoa
